timestamp,client_id,jobs_sent,avg_rtt,messages_per_vehicle
2025-06-04 07:49:06,Application_1,10,0.009,veh2:1; veh5:1; veh7:1; veh1:1; veh3:1; veh9:1; veh12:1; veh6:1; veh14:1; veh4:1
2025-06-04 07:49:55,Application_1,20,0.006,veh2:1; veh5:1; veh7:1; veh1:1; veh3:1; veh9:1; veh12:1; veh6:1; veh14:1; veh4:1; veh8:1; veh11:1; veh10:1; veh13:1; veh15:1; veh16:1; veh19:1; veh17:1; veh18:1; veh20:1
2025-06-04 07:50:44,Application_1,30,0.007,veh2:1; veh5:1; veh7:1; veh1:1; veh3:1; veh9:1; veh12:1; veh6:1; veh14:1; veh4:1; veh8:1; veh11:1; veh10:1; veh13:1; veh15:1; veh16:1; veh19:1; veh17:1; veh18:1; veh20:1; veh25:1; veh23:1; veh22:1; veh26:1; veh27:1; veh24:1; veh21:1; veh29:1; veh28:1; veh31:1
2025-06-04 07:51:34,Application_1,40,0.008,veh2:1; veh5:1; veh7:1; veh1:1; veh3:1; veh9:1; veh12:1; veh6:1; veh14:1; veh4:1; veh8:1; veh11:1; veh10:1; veh13:1; veh15:1; veh16:1; veh19:1; veh17:1; veh18:1; veh20:1; veh25:1; veh23:1; veh22:1; veh26:1; veh27:1; veh24:1; veh21:1; veh29:1; veh28:1; veh31:1; veh32:1; veh30:1; veh33:1; veh35:1; veh34:1; veh39:1; veh37:1; veh41:1; veh40:1; veh45:1
2025-06-04 07:52:22,Application_1,50,0.007,veh2:1; veh5:1; veh7:1; veh1:1; veh3:1; veh9:1; veh12:1; veh6:1; veh14:1; veh4:1; veh8:1; veh11:1; veh10:1; veh13:1; veh15:1; veh16:1; veh19:1; veh17:1; veh18:1; veh20:1; veh25:1; veh23:1; veh22:1; veh26:1; veh27:1; veh24:1; veh21:1; veh29:1; veh28:1; veh31:1; veh32:1; veh30:1; veh33:1; veh35:1; veh34:1; veh39:1; veh37:1; veh41:1; veh40:1; veh45:1; veh36:1; veh43:1; veh42:1; veh47:1; veh38:1; veh49:1; veh50:1; veh46:1; veh44:1; veh48:1
2025-06-04 07:53:11,Application_1,60,0.007,veh2:1; veh5:1; veh7:1; veh1:1; veh3:1; veh9:1; veh12:1; veh6:1; veh14:1; veh4:1; veh8:1; veh11:1; veh10:1; veh13:1; veh15:1; veh16:1; veh19:1; veh17:1; veh18:1; veh20:1; veh25:1; veh23:1; veh22:1; veh26:1; veh27:1; veh24:1; veh21:1; veh29:1; veh28:1; veh31:1; veh32:1; veh30:1; veh33:1; veh35:1; veh34:1; veh39:1; veh37:1; veh41:1; veh40:1; veh45:1; veh36:1; veh43:1; veh42:1; veh47:1; veh38:1; veh49:1; veh50:1; veh46:1; veh44:1; veh48:1; veh51:1; veh52:1; veh53:1; veh54:1; veh55:1; veh60:1; veh56:1; veh59:1; veh57:1; veh58:1
2025-06-04 07:54:01,Application_1,70,0.007,veh2:1; veh5:1; veh7:1; veh1:1; veh3:1; veh9:1; veh12:1; veh6:1; veh14:1; veh4:1; veh8:1; veh11:1; veh10:1; veh13:1; veh15:1; veh16:1; veh19:1; veh17:1; veh18:1; veh20:1; veh25:1; veh23:1; veh22:1; veh26:1; veh27:1; veh24:1; veh21:1; veh29:1; veh28:1; veh31:1; veh32:1; veh30:1; veh33:1; veh35:1; veh34:1; veh39:1; veh37:1; veh41:1; veh40:1; veh45:1; veh36:1; veh43:1; veh42:1; veh47:1; veh38:1; veh49:1; veh50:1; veh46:1; veh44:1; veh48:1; veh51:1; veh52:1; veh53:1; veh54:1; veh55:1; veh60:1; veh56:1; veh59:1; veh57:1; veh58:1; veh62:1; veh64:1; veh63:1; veh61:1; veh67:1; veh65:1; veh68:1; veh70:1; veh66:1; veh69:1
2025-06-04 07:54:49,Application_1,80,0.007,veh2:1; veh5:1; veh7:1; veh1:1; veh3:1; veh9:1; veh12:1; veh6:1; veh14:1; veh4:1; veh8:1; veh11:1; veh10:1; veh13:1; veh15:1; veh16:1; veh19:1; veh17:1; veh18:1; veh20:1; veh25:1; veh23:1; veh22:1; veh26:1; veh27:1; veh24:1; veh21:1; veh29:1; veh28:1; veh31:1; veh32:1; veh30:1; veh33:1; veh35:1; veh34:1; veh39:1; veh37:1; veh41:1; veh40:1; veh45:1; veh36:1; veh43:1; veh42:1; veh47:1; veh38:1; veh49:1; veh50:1; veh46:1; veh44:1; veh48:1; veh51:1; veh52:1; veh53:1; veh54:1; veh55:1; veh60:1; veh56:1; veh59:1; veh57:1; veh58:1; veh62:1; veh64:1; veh63:1; veh61:1; veh67:1; veh65:1; veh68:1; veh70:1; veh66:1; veh69:1; veh71:1; veh73:1; veh74:1; veh72:1; veh77:1; veh75:1; veh79:1; veh76:1; veh81:1; veh78:1
2025-06-04 07:55:39,Application_1,90,0.008,veh2:1; veh5:1; veh7:1; veh1:1; veh3:1; veh9:1; veh12:1; veh6:1; veh14:1; veh4:1; veh8:1; veh11:1; veh10:1; veh13:1; veh15:1; veh16:1; veh19:1; veh17:1; veh18:1; veh20:1; veh25:1; veh23:1; veh22:1; veh26:1; veh27:1; veh24:1; veh21:1; veh29:1; veh28:1; veh31:1; veh32:1; veh30:1; veh33:1; veh35:1; veh34:1; veh39:1; veh37:1; veh41:1; veh40:1; veh45:1; veh36:1; veh43:1; veh42:1; veh47:1; veh38:1; veh49:1; veh50:1; veh46:1; veh44:1; veh48:1; veh51:1; veh52:1; veh53:1; veh54:1; veh55:1; veh60:1; veh56:1; veh59:1; veh57:1; veh58:1; veh62:1; veh64:1; veh63:1; veh61:1; veh67:1; veh65:1; veh68:1; veh70:1; veh66:1; veh69:1; veh71:1; veh73:1; veh74:1; veh72:1; veh77:1; veh75:1; veh79:1; veh76:1; veh81:1; veh78:1; veh83:1; veh82:1; veh84:1; veh161:1; veh80:1; veh85:1; veh183:1; veh167:1; veh96:1; veh197:1
2025-06-04 07:56:27,Application_1,100,0.008,veh2:1; veh5:1; veh7:1; veh1:1; veh3:1; veh9:1; veh12:1; veh6:1; veh14:1; veh4:1; veh8:1; veh11:1; veh10:1; veh13:1; veh15:1; veh16:1; veh19:1; veh17:1; veh18:1; veh20:1; veh25:1; veh23:1; veh22:1; veh26:1; veh27:1; veh24:1; veh21:1; veh29:1; veh28:1; veh31:1; veh32:1; veh30:1; veh33:1; veh35:1; veh34:1; veh39:1; veh37:1; veh41:1; veh40:1; veh45:1; veh36:1; veh43:1; veh42:1; veh47:1; veh38:1; veh49:1; veh50:1; veh46:1; veh44:1; veh48:1; veh51:1; veh52:1; veh53:1; veh54:1; veh55:1; veh60:1; veh56:1; veh59:1; veh57:1; veh58:1; veh62:1; veh64:1; veh63:1; veh61:1; veh67:1; veh65:1; veh68:1; veh70:1; veh66:1; veh69:1; veh71:1; veh73:1; veh74:1; veh72:1; veh77:1; veh75:1; veh79:1; veh76:1; veh81:1; veh78:1; veh83:1; veh82:1; veh84:1; veh161:1; veh80:1; veh85:1; veh183:1; veh167:1; veh96:1; veh197:1; veh202:1; veh413:1; veh172:1; veh394:1; veh127:1; veh199:1; veh119:1; veh169:1; veh97:1; veh108:1
